playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary,ppdollar,overallRank
2495139,Charles Clay,ARI,TE,30,8,12,2.411531929,1.368733234,3.360674311,0.958110763,47,0.085197166,10,1.991941077,NA,43.9,7.9,6.413963014,NA,4200,0.000574174,NA
2562750,Tommy Sweeney,BUF,TE,49,0,6,2.377046578,1.215,2.99755814,0.984275483,48,0.164032771,10,1.78255814,NA,49.6,5.7,5.070562454,NA,NA,NA,NA
2562393,Keelan Doss,OAK,WR,49,0,6,2.368,2.368,2.368,NA,114,0.080542532,11,0,NA,96.5,25.1,11.68897082,NA,NA,NA,NA
2562574,Darrell Henderson,LAR,RB,49,0,9,2.356272077,0.930994056,3.556700169,1.40605586,71,0.139265135,14,2.625706113,NA,63.5,5.4,4.757612862,NA,4700,0.000501334,NA
2559153,Keelan Cole,JAC,WR,26,2,10,2.339164919,1.031,3.081839025,1.158379732,115,0.126397437,11,2.050839025,NA,102,8.1,4.671846232,NA,4600,0.000508514,NA
2552633,Jesse James,DET,TE,25,4,5,2.275622948,1.898,2.695618586,0.498905895,49,0.167138616,10,0.797618586,NA,43.7,4.8,4.520989497,NA,4000,0.000568906,NA
2562577,Kelvin Harmon,WAS,WR,49,0,10,2.235750016,1.517,2.825950044,0.852227851,116,0.059954845,11,1.308950044,NA,113.4,7.8,4.548014622,NA,4500,0.000496833,NA
2562293,Ty Johnson,DET,RB,NA,0,5,2.22122719,1.784311787,2.620623936,0.516084911,72,0.073241336,15,0.836312149,NA,75.7,4.6,4.278823453,NA,NA,NA,NA
2558138,Samaje Perine,FA,RB,24,2,NA,2.212786695,1.769225806,2.505543149,0.42223658,73,0.204200637,15,0.736317342,NA,94.5,17.2,11.81975664,NA,4500,0.00049173,NA
2553499,Damiere Byrd,ARI,WR,NA,NA,12,2.189784946,0.836,3.01965,1.93535126,117,0.062721535,11,2.18365,NA,104.1,12.7,6.570597593,NA,4500,0.000486619,NA
2555317,Tajae Sharpe,TEN,WR,25,3,11,2.161805396,1.04,2.961724522,1.145722991,118,0.158730589,11,1.921724522,NA,118.2,6.5,4.011410977,NA,4500,0.000480401,NA
2532835,Rhett Ellison,NYG,TE,31,7,11,2.150404665,1.13,2.618472806,0.695924463,51,0.11513112,10,1.488472806,NA,52.1,4.4,4.27673485,NA,4000,0.000537601,NA
2555209,Chris Moore,BAL,WR,26,3,8,2.092321426,1.133,2.767009234,0.962915272,120,0.189934923,11,1.634009234,NA,125.7,10.1,5.497390302,NA,4700,0.000445175,NA
2560711,Chase Edmonds,ARI,RB,23,1,12,2.083185012,1.65688,2.504825783,0.416231153,75,0.200499381,15,0.847945783,NA,68.2,2.9,3.26139596,NA,5100,0.000408468,NA
2562317,Foster Moreau,OAK,TE,49,0,6,2.066564,0.31,2.956511628,1.502641178,52,0.065659241,10,2.646511628,NA,47.1,7.6,6.230772028,NA,NA,NA,NA
2495888,Marcedes Lewis,GB,TE,35,13,11,2.00398309,0.663032258,3.009697768,1.257669209,53,0.054769901,10,2.34666551,NA,49.3,7.7,6.29183569,NA,4000,0.000500996,NA
2552403,Nick OLeary,MIA,TE,27,4,5,1.997826428,1.092526882,2.911344266,1.212900211,54,0.102409339,10,1.818817385,NA,60.1,8.5,6.780344985,NA,4000,0.000499457,NA
2552471,T.J. Yeldon,BUF,RB,26,4,6,1.933987103,0.660060976,3.107189541,1.482472692,77,0.258831537,15,2.447128565,NA,72.4,5.7,4.93715889,NA,4600,0.000420432,NA
2543638,DeAnthony Thomas,KC,WR,26,5,12,1.913828188,0.434645161,3.019595652,1.567295449,122,0.095156854,11,2.584950491,NA,105.6,11,5.868885133,NA,4500,0.000425295,NA
2562738,Irv Smith Jr.,MIN,TE,49,0,12,1.900599951,0.653537634,2.746084783,0.902085631,55,0.024849454,10,2.092547148,NA,43.1,8,6.475026676,NA,4000,0.00047515,NA
2561061,Russell Gage,ATL,WR,23,1,9,1.890944818,0.812021505,2.484008511,0.945441155,123,0.206901412,12,1.671987005,NA,130.3,5.3,3.516084535,NA,4500,0.00042021,NA
2560751,Ryan Izzo,NE,TE,24,1,10,1.890234228,0.411,2.999719149,1.384052957,56,0.123824207,10,2.588719149,NA,50.8,9.1,7.146726956,NA,NA,NA,NA
2561293,Deon Yelder,KC,TE,NA,1,12,1.861266766,1.81,1.890494186,0.070710678,57,0.199564201,11,0.080494186,NA,NA,NA,NA,NA,NA,NA,NA
2556440,J.D. McKissic,DET,RB,26,3,5,1.831384159,0.749287437,2.556825542,0.871350199,79,0.314260463,15,1.807538105,NA,88.3,7.9,6.253829764,NA,4500,0.000406974,NA
2555331,Cody Core,NYG,WR,25,3,11,1.746397849,1.615,1.823553191,0.183847763,125,0.125453368,12,0.208553191,NA,124.5,10.2,5.538667505,NA,4500,0.000388088,NA
2541834,Josh Hill,NO,TE,29,6,9,1.671553275,0.949,2.182887784,0.604727715,58,0.037565118,11,1.233887784,NA,53,6.1,5.314817101,NA,4000,0.000417888,NA
2552468,Maxx Williams,ARI,TE,25,4,12,1.651851854,1.227107527,2.026444111,0.434767324,59,0.068342882,11,0.799336584,NA,57.3,5.8,5.131626115,NA,4100,0.000402891,NA
2561671,Malik Turner,SEA,WR,49,1,11,1.621688964,0.571,2.463817204,1.205518483,127,0.044992189,12,1.892817204,NA,122.7,7.1,4.259074197,NA,4500,0.000360375,NA
2552654,Geremy Davis,LAC,WR,27,4,12,1.6202,0.625,2.6213125,1.568406448,128,0.144742369,12,1.9963125,NA,138.2,16.1,7.974022511,NA,4500,0.000360044,NA
2540928,Darren Fells,HOU,TE,33,7,10,1.616124461,0.83,2.256002888,0.742955898,60,0.067295182,11,1.426002888,NA,55.4,9.1,7.146726956,NA,4000,0.000404031,NA
2558954,Taysom Hill,NO,QB,29,2,9,1.592493232,0.734466468,2.215316156,0.903388957,33,0.419412754,10,1.480849688,NA,33.5,0.7,1.833819355,NA,6000,0.000265416,NA
2495234,Luke Stocker,ATL,TE,31,8,9,1.550893482,0.509,2.266479145,0.914286188,61,0.019793358,11,1.757479145,NA,59.7,6.3,5.436944425,NA,4000,0.000387723,NA
2558832,Mo Alie-Cox,IND,TE,26,3,6,1.546765076,0.775,2.319207552,0.876824571,62,0.114627131,11,1.544207552,NA,61.6,4.8,4.520989497,NA,4000,0.000386691,NA
2535964,Josh Bellamy,NYJ,WR,30,7,4,1.533193548,1.123,1.877714686,0.493815482,130,0.119492926,12,0.754714686,NA,117.1,7.4,4.382905808,NA,4500,0.00034071,NA
2562830,Kerrith Whyte,FA,RB,49,0,NA,1.518926975,1.36,1.609531977,0.219203102,80,0.045952023,16,0.249531977,NA,NA,NA,NA,NA,NA,NA,NA
2557886,Jeremy Sprinkle,WAS,TE,25,2,10,1.515435171,1.246506706,1.799238631,0.368191614,63,0.202632314,12,0.552731924,NA,54.7,6.2,5.375880763,NA,4000,0.000378859,NA
2562797,Qadree Ollison,ATL,RB,49,0,9,1.515320417,1.3,1.638075581,0.296984848,81,0.085956144,16,0.338075581,NA,91.7,4.9,4.458369481,NA,NA,NA,NA
2562665,Travis Homer,SEA,RB,49,0,11,1.430629486,1.169001486,1.66,0.342170828,82,0.043268707,16,0.490998514,NA,102,11.2,8.228836075,NA,NA,NA,NA
2555464,DeAndre Washington,OAK,RB,26,3,6,1.428099061,1.319,1.551073868,0.145657673,83,0.099787813,16,0.232073868,NA,80.4,8.4,6.553073144,NA,4500,0.000317355,NA
2553548,Jake Kumerow,GB,WR,NA,NA,11,1.417721714,0.912,1.78418645,0.465946349,131,0.050277136,12,0.87218645,NA,103.4,12.1,6.322934372,NA,4500,0.000315049,NA
2555413,Trevor Davis,OAK,WR,26,3,6,1.40967953,0.592053763,2.05005528,0.909683218,132,0.096683992,12,1.458001516,NA,120.9,8.4,4.795677843,NA,4500,0.000313262,NA
2559270,Robert Tonyan,GB,TE,25,2,11,1.348840719,0.503,2.327660334,1.237429233,65,0.078678221,12,1.824660334,NA,51.5,10.2,7.818427236,NA,4000,0.00033721,NA
2495328,Bilal Powell,NYJ,RB,31,8,4,1.346622496,1.069,1.510642508,0.389615836,84,0.055621606,16,0.441642508,NA,85.4,5.9,5.056856242,NA,4500,0.000299249,NA
2553502,DeAndre Carter,HOU,WR,26,4,10,1.325209626,0.662,1.649170067,0.458574601,133,0.035332985,12,0.987170067,NA,135.8,5.6,3.639916145,NA,4500,0.000294491,NA
2562600,Trayveon Williams,CIN,RB,49,0,9,1.31,1.31,1.31,NA,85,0.053777379,17,0,NA,75.2,7.1,5.775040355,NA,NA,NA,NA
2495159,Dwayne Harris,OAK,WR,32,8,6,1.30078145,0.53083871,2.04283354,1.105254963,134,0.045720265,12,1.511994831,NA,129.4,7.2,4.300351401,NA,NA,NA,NA
2558129,Isaiah McKenzie,BUF,WR,24,2,6,1.278971832,1.178,1.30390216,0.070629941,135,0.127160829,12,0.12590216,NA,127.2,3.6,2.814372075,NA,4500,0.000284216,NA
2495347,Lee Smith,BUF,TE,32,8,6,1.276764994,0.976,1.661078361,0.490857422,66,0.018677415,12,0.685078361,NA,54.8,5.8,5.131626115,NA,4000,0.000319191,NA
2561137,Trenton Cannon,NYJ,RB,NA,1,4,1.272001781,1.102,1.373092868,0.152285273,86,0.063176031,17,0.271092868,NA,96.9,8.3,6.493224468,NA,4600,0.000276522,NA
2558942,Anthony Firkser,TEN,TE,49,1,11,1.263560002,0.391,1.978464654,0.891269445,67,0.014408842,12,1.587464654,NA,68.9,6.4,5.498008086,NA,4000,0.00031589,NA
2562777,Trevon Wesco,NYJ,TE,NA,0,4,1.252615156,1.018,1.387201453,0.324562013,68,0.036978236,12,0.369201453,NA,73.5,3.9,3.971416541,NA,NA,NA,NA
2540203,Levine Toilolo,SF,TE,28,6,4,1.245687163,0.212,1.77876852,0.755077385,69,0.075798826,12,1.56676852,NA,72,10.6,8.062681883,NA,4000,0.000311422,NA
2560935,Darrel Williams,KC,RB,NA,1,12,1.240443461,0.426,1.676329435,0.768505788,88,0.066593793,17,1.250329435,NA,93.3,7.3,5.894737707,NA,4600,0.000269662,NA
2560936,Cedrick Wilson,DAL,WR,NA,1,8,1.231150538,0.465,1.681025532,1.07197388,136,0.160011876,12,1.216025532,NA,122.8,14.7,7.396141662,NA,NA,NA,NA
2562651,Ryan Finley,CIN,QB,49,0,9,1.225574952,0.768,1.535455122,0.44900885,34,0.110797317,10,0.767455122,NA,NA,NA,NA,NA,NA,NA,NA
2552478,Blake Bell,KC,TE,28,4,12,1.185586676,0.451516129,1.530724287,0.47023301,71,0.056007817,12,1.079208158,NA,56.1,4,4.032480203,NA,4000,0.000296397,NA
2495340,Anthony Sherman,KC,RB,31,8,12,1.17720804,0.706,1.56265407,0.565287936,89,0.009025726,17,0.85665407,NA,91.2,8.1,6.373527116,NA,4500,0.000261602,NA
2562281,Damien Harris,NE,RB,49,0,10,1.170491296,0.143280179,1.849311546,0.979914275,90,0.011761254,17,1.706031368,NA,73.1,9.1,6.972013877,NA,5400,0.000216758,NA
2556762,Elijhaa Penny,NYG,RB,26,3,11,1.165873332,0.404969512,1.6784784,0.739285011,91,0.015882613,17,1.273508888,NA,80.4,14.5,10.20384239,NA,4500,0.000259083,NA
2562720,Drew Sample,CIN,TE,NA,0,9,1.15419,0.02,2.021337209,1.256857572,73,0.097380315,12,2.001337209,NA,74.4,10.6,8.062681883,NA,NA,NA,NA
2560933,Jordan Wilkins,IND,RB,25,1,6,1.151586753,0.52256,1.46483504,0.438788447,92,0.05962842,17,0.94227504,NA,78.6,4.6,4.278823453,NA,4600,0.000250345,NA
2556528,D.J. Foster,ARI,RB,NA,3,12,1.148394683,0.562,1.342755963,0.443326211,93,0.137165438,17,0.780755963,NA,105,7.6,6.074283736,NA,4500,0.000255199,NA
2558979,Nick Mullens,SF,QB,49,2,4,1.120586004,0.08,2.032145408,1.182094173,35,0.033602841,10,1.952145408,NA,NA,NA,NA,NA,6000,0.000186764,NA
2533033,Robert Griffin,BAL,QB,29,7,8,1.108969267,0.05342,1.781475467,0.823505256,36,0.063601772,10,1.728055467,NA,39.3,1.3,3.46547073,NA,6000,0.000184828,NA
2552401,MyCole Pruitt,TEN,TE,27,4,11,1.104967718,0.767,1.405610221,0.341313516,74,0.100938628,13,0.638610221,NA,63.8,8.4,6.719281323,NA,4000,0.000276242,NA
2562466,JJ Arcega-Whiteside,PHI,WR,NA,0,10,1.072471469,0.821731183,1.213813374,0.221112638,138,0.007044151,13,0.392082191,NA,99.3,10.8,5.786330726,NA,4600,0.000233146,NA
2561272,Trent Sherfield,ARI,WR,49,1,12,1.069805855,0.572,1.363910703,0.6986215,139,0.115534219,13,0.791910703,NA,145.2,11.3,5.992716744,NA,4500,0.000237735,NA
2543477,Blake Bortles,LAR,QB,28,5,9,1.064997059,0.03076006,1.92370135,1.040689685,37,0.064472083,10,1.89294129,NA,39.8,0.8,2.105761251,NA,6000,0.0001775,NA
2562465,Olabisi Johnson,MIN,WR,49,0,12,1.06104878,0.716,1.266818237,0.486489465,140,0.233301535,13,0.550818237,NA,129.1,9.7,5.332281488,NA,NA,NA,NA
2552374,Ameer Abdullah,MIN,RB,26,4,12,1.035521984,0.88,1.148815076,0.139925265,95,0.089479884,18,0.268815076,NA,83.2,6.3,5.296250947,NA,4500,0.000230116,NA
2532956,Ryan Tannehill,TEN,QB,31,7,11,1.025737932,0.0538,1.604945993,0.783454723,38,0.076706781,10,1.551145993,NA,35.8,0.6,1.561877459,NA,6000,0.000170956,NA
2507828,Logan Paulsen,HOU,TE,32,9,10,1.008651652,0.441,1.327228488,0.777110353,76,0.022608926,13,0.886228488,NA,64.3,12.8,9.406082443,NA,4000,0.000252163,NA
2534241,Derek Carrier,OAK,TE,29,7,6,0.999406528,0.247,1.448013822,0.611696806,77,0.059248748,13,1.201013822,NA,65.8,10.4,7.940554559,NA,4000,0.000249852,NA
2530763,Patrick DiMarco,BUF,RB,30,8,6,0.986936506,0.560602151,1.254649689,0.409253179,97,0.086783945,18,0.694047539,NA,90.5,11.3,8.288684751,NA,NA,NA,NA
2560858,Josh Rosen,MIA,QB,22,1,5,0.975312019,-0.01198,1.289499782,0.638231153,39,0.102911786,10,1.301479782,NA,33.2,0.8,2.105761251,NA,6000,0.000162552,NA
2561060,Ross Dwelley,SF,TE,49,1,4,0.972678924,0.254,1.697521068,0.865548383,79,0.071350988,13,1.443521068,NA,71.8,8.8,6.96353597,NA,4000,0.00024317,NA
2562299,Daniel Jones,NYG,QB,49,0,11,0.922750282,-0.228698492,2.15939314,1.398995473,42,0.128371848,10,2.388091632,NA,36.9,1.4,3.737412626,NA,6000,0.000153792,NA
2561027,Tyler Conklin,MIN,TE,NA,1,12,0.907636637,0.403,1.190848256,0.690843325,80,0.106402615,13,0.787848256,NA,77.6,8.4,6.719281323,NA,4000,0.000226909,NA
2558112,Brian Hill,ATL,RB,24,2,9,0.905147692,0.165773472,1.306688194,0.562272177,99,0.023568977,18,1.140914722,NA,85.1,7.3,5.894737707,NA,4500,0.000201144,NA
2539303,Zach Line,NO,RB,29,6,9,0.895157431,0.576,1.141291279,0.310093817,100,0.030753748,18,0.565291279,NA,94.1,4.8,4.398520805,NA,4500,0.000198924,NA
2560866,Dalton Schultz,DAL,TE,23,1,8,0.895019236,0.702021505,0.997058008,0.144808114,81,0.188444402,13,0.295036503,NA,71.3,8.5,6.780344985,NA,4000,0.000223755,NA
2560972,Nick Bawden,DET,RB,23,1,5,0.868,0.868,0.868,NA,102,0.012400047,18,0,NA,96.4,15.3,10.68263179,NA,NA,NA,NA
2560915,Mark Walton,MIA,RB,22,1,5,0.860807366,0.23,1.39592268,0.65974852,103,0.05662764,18,1.16592268,NA,84.1,5.1,4.578066834,NA,4500,0.000191291,NA
2555417,C.J. Prosise,SEA,RB,25,3,11,0.850392539,0.382,1.146784469,0.434740493,104,0.106097958,18,0.764784469,NA,90.3,7.8,6.193981088,NA,4500,0.000188976,NA
2553434,Devin Smith,DAL,WR,NA,NA,8,0.847494492,0.462,1.145847253,0.427222083,145,0.046781839,13,0.683847253,NA,136.3,15.9,7.891468104,NA,4500,0.000188332,NA
2562746,Jarrett Stidham,NE,QB,49,0,10,0.822050184,0.171106984,1.223240729,0.592685531,43,0.100898998,10,1.052133746,NA,37.5,0.8,2.105761251,NA,NA,NA,NA
2562669,Andy Isabella,ARI,WR,NA,0,12,0.808,0.808,0.808,NA,147,0.041510845,14,0,NA,105.4,13.7,6.983369627,NA,4600,0.000175652,NA
2558911,C.J. Board,JAC,WR,49,2,10,0.793425305,0.16,1.171167781,0.893075865,148,0.096648802,14,1.011167781,NA,NA,NA,NA,NA,NA,NA,NA
2505076,Josh McCown,PHI,QB,40,17,10,0.766706686,0.001013413,1.323334238,0.651304716,45,0.107882149,11,1.322320825,NA,NA,NA,NA,NA,6000,0.000127784,NA
2556803,C.J. Ham,MIN,RB,26,3,12,0.757966914,0.609,0.877015116,0.168695467,106,0.075502022,19,0.268015116,NA,83.2,6.2,5.236402271,NA,4500,0.000168437,NA
2560939,Javon Wims,CHI,WR,25,1,6,0.739553005,0.252,1.188822139,0.669998185,149,0.09399558,14,0.936822139,NA,134.6,9.7,5.332281488,NA,4500,0.000164345,NA
2556118,Dwayne Washington,NO,RB,NA,3,9,0.730622247,0.284,0.977347112,0.326274144,107,0.104771494,19,0.693347112,NA,98,10.1,7.570500638,NA,4500,0.00016236,NA
2560880,Durham Smythe,MIA,TE,NA,1,5,0.707448807,0.301516129,0.97432715,0.337350009,84,0.046672006,14,0.672811021,NA,68.7,5.4,4.887371468,NA,4000,0.000176862,NA
2553900,Daniel Brown,NYJ,TE,NA,NA,4,0.705700861,0.513,0.840443586,0.161938645,85,0.101403523,14,0.327443586,NA,68.8,9.3,7.268854279,NA,4500,0.000156822,NA
2507282,Matt Moore,KC,QB,35,12,12,0.675595686,0.02,1.02402553,0.470798679,47,0.062815548,11,1.00402553,NA,NA,NA,NA,NA,6000,0.000112599,NA
2555419,Pharoh Cooper,ARI,WR,24,3,12,0.654,0.654,0.654,NA,152,0.020489831,14,0,NA,143.7,10.2,5.538667505,NA,4500,0.000145333,NA
2562660,Dwayne Haskins,WAS,QB,49,0,10,0.642053386,0.07342,1.208478721,0.641307214,49,0.066133609,11,1.135058721,NA,34.8,0.7,1.833819355,NA,6000,0.000107009,NA
2553896,Darius Jennings,TEN,WR,NA,NA,11,0.637114849,0.393,0.779251652,0.216642162,153,0.029162105,14,0.386251652,NA,142.3,8,4.630569029,NA,4500,0.000141581,NA
2558990,Patrick Ricard,BAL,RB,25,2,8,0.634307538,0.524,0.733473837,0.149293016,108,0.026850152,19,0.209473837,NA,NA,NA,NA,NA,NA,NA,NA
2560975,Braxton Berrios,NYJ,WR,24,1,4,0.629905488,0.003,1.003759878,0.883883476,154,0.047905488,14,1.000759878,NA,131.4,7.2,4.300351401,NA,NA,NA,NA
2561344,Buddy Howell,HOU,RB,49,1,10,0.61739397,0.19,0.94106231,0.456534839,110,0.024644058,19,0.75106231,NA,95.6,4.4,4.159126101,NA,4500,0.000137199,NA
2556478,Ben Braunecker,CHI,TE,25,3,6,0.61585274,0.236,0.904488606,0.334971546,86,0.047663628,14,0.668488606,NA,67.5,13.3,9.711400752,NA,4000,0.000153963,NA
2539289,Kenjon Barner,ATL,RB,30,6,9,0.597520802,0.499774194,0.669913733,0.103326242,111,0.010377398,20,0.17013954,NA,92.2,6.4,5.356099623,NA,4500,0.000132782,NA
2543767,Logan Thomas,DET,TE,28,5,5,0.592741935,0.523,0.633693617,0.097580736,88,0.059319571,14,0.110693617,NA,74.5,11.3,8.490127516,NA,4000,0.000148185,NA
2557531,Troymaine Pope,LAC,RB,26,3,12,0.587979022,0.413,0.723167016,0.194021177,112,0.003994517,20,0.310167016,NA,100.4,7.2,5.834889031,NA,4500,0.000130662,NA
2561099,Mike Boone,MIN,RB,49,1,12,0.586307786,0.448898058,0.697851715,0.134533811,113,0.025977173,20,0.248953657,NA,84.1,5.1,4.578066834,NA,4500,0.000130291,NA
497320,Andre Roberts,BUF,WR,31,9,6,0.586,0.586,0.586,NA,157,0.029,14,0,NA,NA,NA,NA,NA,4500,0.000130222,NA
2495240,Tyrod Taylor,LAC,QB,30,8,12,0.583506888,0.04,0.951851775,0.442407491,50,0.03125661,11,0.911851775,NA,41.5,1.1,2.921586938,NA,6000,9.73E-05,NA
2555220,Derek Watt,LAC,RB,27,3,12,0.581661224,0.38911828,0.683014286,0.167528795,114,0.062295633,20,0.293896006,NA,94.2,9.4,7.151559905,NA,4500,0.000129258,NA
2560787,Allen Lazard,GB,WR,24,1,11,0.578,0.578,0.578,NA,158,0.075336764,14,0,NA,NA,NA,NA,NA,NA,NA,NA
2552588,Brett Hundley,ARI,QB,26,4,12,0.568332666,-0.134932936,1.288283098,0.860565127,51,0.053122501,11,1.423216034,NA,NA,NA,NA,NA,6000,9.47E-05,NA
100019,Dolphins,MIA,DST,NA,NA,5,0.549143933,0.92,3.470238453,1.250849063,32,NA,7,2.550238453,NA,NA,NA,6.253484333,NA,2500,0.000219658,NA
2556365,Seth DeValve,JAC,TE,26,3,10,0.543636289,0.402526882,0.688924845,0.221334198,91,0.282032069,14,0.286397963,NA,73.3,3.9,3.971416541,NA,4000,0.000135909,NA
2555432,Andy Janovich,DEN,RB,26,3,10,0.539,0.539,0.539,NA,116,0.044301075,21,0,NA,NA,NA,NA,NA,4500,0.000119778,NA
2561187,Tim Boyle,GB,QB,49,1,11,0.536167891,0.100043091,0.897294225,0.519167543,52,0.042000069,11,0.797251134,NA,NA,NA,NA,NA,NA,NA,NA
2560890,Auden Tate,CIN,WR,22,1,9,0.536,0.536,0.536,NA,159,0.066813741,15,0,NA,144,1,1.741164785,NA,4500,0.000119111,NA
2553744,Eric Tomlinson,NE,TE,NA,NA,10,0.52320844,0.209,0.799502204,0.41456953,92,0.52320844,14,0.590502204,NA,84.7,5,4.643116821,NA,4000,0.000130802,NA
2550400,Keith Smith,ATL,RB,27,5,9,0.499731183,0.478,0.512491489,0.030405592,118,0.012275353,22,0.034491489,NA,107,4.6,4.278823453,NA,NA,NA,NA
2555365,Brandon Allen,DEN,QB,27,3,10,0.494252439,0.148,0.700739696,0.488186522,53,0.003862506,11,0.552739696,NA,NA,NA,NA,NA,NA,NA,NA
2557922,C.J. Beathard,SF,QB,26,2,4,0.494083205,-0.04,0.809620795,0.749533188,54,0.039749071,11,0.849620795,NA,NA,NA,NA,NA,6000,8.23E-05,NA
2555218,Dan Vitale,GB,RB,NA,3,11,0.489666667,0.239,0.636855319,0.350724963,119,0.022544171,22,0.397855319,NA,104,11.1,8.168987399,NA,4500,0.000108815,NA
2543465,Teddy Bridgewater,NO,QB,27,5,9,0.486696662,0.04034,0.768601163,0.371296112,55,0.065085784,11,0.728261163,NA,NA,NA,NA,NA,6000,8.11E-05,NA
2555460,Paul Perkins,DET,RB,25,3,5,0.485244992,0.257,0.620092661,0.320319372,120,0.065145299,22,0.363092661,NA,90.2,12.8,9.186414892,NA,4700,0.000103244,NA
2558262,Mack Hollins,PHI,WR,26,2,10,0.469326473,0.112526882,0.665486957,0.312545249,161,0.061732572,15,0.552960075,NA,134.4,7.9,4.589291825,NA,4500,0.000104295,NA
2556381,Mike Thomas,LAR,WR,25,3,9,0.469046045,0.188,0.737379037,0.404691498,162,0.141590544,15,0.549379037,NA,147.3,24.9,11.60641642,NA,4500,0.000104232,NA
2534871,Derrick Coleman,FA,RB,29,7,NA,0.449,0.449,0.449,NA,121,0.088900307,23,0,NA,NA,NA,NA,NA,NA,NA,NA
2539275,Mike Glennon,OAK,QB,30,6,6,0.421971607,0.017466468,0.768616684,0.378361934,57,0.032688365,11,0.751150216,NA,NA,NA,NA,NA,6000,7.03E-05,NA
2539308,Matt Barkley,BUF,QB,29,6,6,0.421250149,0.06,0.689887304,0.335362149,58,0.071527668,11,0.629887304,NA,NA,NA,NA,NA,6000,7.02E-05,NA
2555234,Tyler Ervin,JAC,RB,26,3,10,0.391199387,0.279,0.470155963,0.124130014,122,0.068699387,23,0.191155963,NA,106.7,11.1,8.168987399,NA,4500,8.69E-05,NA
81284,Chase Daniel,CHI,QB,33,10,6,0.357316334,0.04,0.686128605,0.381848571,59,0.019936698,11,0.646128605,NA,NA,NA,NA,NA,6000,5.96E-05,NA
2562492,Jakobi Meyers,NE,WR,49,0,10,0.346141757,0.3,0.37425559,0.065760931,164,0.057757134,16,0.07425559,NA,128.8,9.8,5.373558692,NA,4500,7.69E-05,NA
81294,Brian Hoyer,IND,QB,34,10,6,0.342128628,0.01342,0.678954535,0.381449771,60,0.021788134,11,0.665534535,NA,NA,NA,NA,NA,6000,5.70E-05,NA
2505982,Matt Schaub,ATL,QB,38,15,9,0.332630645,0.2,0.471332326,0.18277609,61,0.033322678,11,0.271332326,NA,NA,NA,NA,NA,6000,5.54E-05,NA
2555227,Jonathan Williams,IND,RB,25,3,6,0.329,0.329,0.329,NA,124,0.044268306,23,0,NA,NA,NA,NA,NA,4500,7.31E-05,NA
2495262,Nick Bellore,SEA,RB,30,8,11,0.316,0.128,0.426391489,0.263043723,125,0.089268306,23,0.298391489,NA,NA,NA,NA,NA,4500,7.02E-05,NA
2558905,JoJo Natson,LAR,WR,25,3,9,0.308769246,-0.025784946,0.488461398,0.291897263,165,0.068134837,16,0.514246344,NA,148.3,19.7,9.460001837,NA,4500,6.86E-05,NA
2552576,Sean Mannion,MIN,QB,27,4,12,0.308050343,0.05342,0.482314407,0.209633315,62,0.044335704,11,0.428894407,NA,NA,NA,NA,NA,6000,5.13E-05,NA
2559242,Cooper Rush,DAL,QB,NA,2,8,0.290565591,0.04,0.437694894,0.350583542,63,0.07931098,11,0.397694894,NA,NA,NA,NA,NA,6000,4.84E-05,NA
2558928,Austin Carr,NO,WR,26,2,9,0.268,0.268,0.268,NA,166,0.109365591,16,0,NA,144.5,14.1,7.148478441,NA,4500,5.96E-05,NA
2536044,Jamize Olawale,DAL,RB,30,7,8,0.253463388,0.086129032,0.429880243,0.275256523,127,0.070565853,23,0.343751211,NA,96.8,12.5,9.006868864,NA,4500,5.63E-05,NA
2558167,Joshua Dobbs,JAC,QB,24,2,10,0.236863687,-0.134932936,0.586028035,0.361624685,65,0.080772749,11,0.720960971,NA,NA,NA,NA,NA,6000,3.95E-05,NA
4487,Matthew Slater,NE,WR,34,11,10,0.213268817,0,0.338497872,0.298399062,167,0.125268817,16,0.338497872,NA,NA,NA,NA,NA,4500,4.74E-05,NA
2562409,Devine Ozigbo,JAC,RB,49,0,10,0.2,0.2,0.2,Inf,128,0.079936611,24,0,NA,89.7,21.7,14.51294706,NA,NA,NA,NA
2543497,AJ McCarron,HOU,QB,29,5,10,0.185645537,0,0.330692447,0.211937449,66,0.122377367,12,0.330692447,NA,NA,NA,NA,NA,6000,3.09E-05,NA
2562270,Myles Gaskin,MIA,RB,49,0,5,0.165795069,0.075,0.221115839,0.129400541,129,0.128629215,24,0.146115839,NA,91.4,6.2,5.236402271,NA,4500,3.68E-05,NA
2539335,Geno Smith,SEA,QB,29,6,11,0.126536339,0.030030488,0.21778101,0.13717677,67,0.126536339,12,0.187750522,NA,NA,NA,NA,NA,6000,2.11E-05,NA
2550272,Albert Wilson,MIA,WR,27,5,5,0.104,0.104,0.104,NA,168,0.065,16,0,NA,NA,NA,NA,NA,4900,2.12E-05,NA
2495467,Taiwan Jones,HOU,RB,31,8,10,0.074331709,0.016768769,0.10960814,0.052602889,131,0.074331709,25,0.092839371,NA,115.5,6.6,5.475796975,NA,4500,1.65E-05,NA
2561358,J.J. Jones,FA,WR,49,1,NA,0.072,0.072,0.072,NA,170,0.069,16,0,NA,NA,NA,NA,NA,NA,NA,NA
